M:119	المطابقة بالذكاء الاصطناعي في الاستيراد.
M:120	لقطة المطابقة في صفوف المعاينة.
M:121	نوع متغير منتج العرض.
M:122	استيراد كتالوج المورد.
M:123	حذف طلبات الأتمتة.
M:124	الطلب الذكي.
M:125	ذاكرة قرارات المطابقة.
M:126	مخزون المتغيرات في الفهرس.
M:127	ملفات الطلب الذكي.
M:128	سلامة الاستيراد بالجملة.
M:129	مراجعة معاينة استيراد المورد.
M:130	السماح بمحادثة مساعد بدون منشأة.
M:131	معالج استيراد الكتالوج.
M:132	تحسين الطلب الذكي بالذكاء الاصطناعي.
M:133	مدير الترجمات.
M:134	تسلسل المحافظات والمدن.
M:135	تغطية أسبوعية هرمية.
M:136	تحسين استيراد المورد بالذكاء الاصطناعي.
M:137	ذاكرة قرارات حسب النطاق.
M:138	ربط المستخدمين بالمنشآت.
M:139	حذف المخزون مع المستودع.
M:140	فهارس مطابقة الطلب الذكي.
M:141	الباحثين عن عمل والتوظيف.
M:142	إيداعات المحفظة والمستودعات المؤقتة.
M:143	التجديد التلقائي ودورات الاشتراك.
M:144	بوابات مميزات الاشتراك.
M:145	أساس الصلاحيات RBAC.
M:146	دور المستخدم كمفتاح أجنبي.
M:147	الرعاية والإعلانات.
M:148	دفتر استهلاك الذكاء الاصطناعي.
M:149	سد ثغرات أمان الصفوف.
M:150	فهارس المفاتيح الأجنبية.
M:151	تنظيف الفهارس المكررة.
M:152	إزالة جداول ميتة.
M:153	نظام توصيل المندوبين.
M:154	تكلفة المتغير وخصمه وربح المورد.
M:155	بنود العروض في السلة.
M:156	التحكم في صفحات الإدارة.
M:157	رؤية ملفات المقارنة.
M:158	توسيع سياسات المنصة.
M:159	فهارس الترقيم.
M:160	وكيل كبسولة.
M:161	إعادة بناء تقييمات الموردين.
M:162	أمان سجل أدوات المساعد.
M:163	نوع هدف نقرة الإعلان منتج.
M:164	التعديلات المعلقة للإعلانات.
M:165	ربط الدفع بالفاتورة.
M:166	درجة مطابقة موحدة.
M:167	نصف قطر تغطية المدينة.
M:168	تسلسل المشرفين.
M:169	حالة فاتورة مدفوعة جزئيًا.
M:170	فهرس أحدث الزوار.
M:171	ملفات المقارنة خاصة دائمًا.
M:172	ضمان جدول العروض الخاصة.
M:173	كبسولة التفاعلية.
M:174	حذف فروع التسجيل القديمة.
M:175	حذف هدف النقرة الخارجي للإعلانات.
M:176	فهرس المخزون أولًا في الكتالوج.
M:177	تفاصيل وسيلة دفع المستخدم.
M:178	طلبات تغيير بيانات المنشأة.
M:179	قيود رصيد الرعاية.
M:180	جلسات الاستيراد الموحدة.
M:181	صلاحيات المحفظة لمدير المنشأة والصيدلي.
M:182	تفعيل المتغيرات اللي لها مخزون.
M:183	سحب المحفظة وقنوات الإيداع.
M:184	رعاية بدون عرض محدد.
M:185	فهارس البحث والقوائم.
M:186	استكمال أرقام الفروع المفقودة.
M:187	حالة معالجة ملفات المقارنة.
M:188	تعيين الشحنة لمندوب.
M:189	حصة الفرع على المتغير.
M:190	فهارس لوحة السوق.
M:191	صلاحيات الإشعارات.
M:192	نصف قطر تغطية المحافظة.
M:193	ذاكرة المساعد للمنشأة.
M:194	قيد الضمان في سياسات المنشأة.
M:195	طلبات حذف المنشآت.
M:196	إصلاح طلبات حذف الحسابات.
M:197	عنوان IP لرسائل التواصل.
M:198	نتيجة الحصة في الطلب الذكي.
M:199	سلامة ربط الفروع بالأعمال المؤسسية.
M:200	نطاق ذاكرة القرارات.
M:201	فترة انتظار تغيير الاشتراك.
M:202	استرداد المحفظة.
M:203	موديلات أدوار الذكاء الاصطناعي.
M:204	تفاصيل سجل أدوات المساعد.
M:205	حالة محذوف نهائية.
M:206	قوالب الإشعارات.
M:207	إعدادات SEO.
M:208	فترة انتظار الاشتراك 24 ساعة.
M:209	فهارس ناقصة.
M:210	أعمدة توقيت ناقصة.
M:211	إيصال سحب المحفظة.
M:212	تعطيل الدفع بالمحفظة.
M:213	جسر تيليجرام: الروابط والرموز وصندوق الصادر.
M:214	دور قاعدة بيانات للقراءة فقط لاستعلامات المساعد.
M:215	ملفات تصدير المساعد.
M:216	الإجراءات المعلقة للمساعد (اقتراح ثم تأكيد).
M:217	دور قراءة فقط لكونسول SQL.
M:218	فهارس أداء.
M:219	جسر واتساب وإضافة قناة واتساب للإجراءات المعلقة.
db/migrations/embed.go	بيضمّن ملفات الـ migrations داخل الملف التنفيذي نفسه.
db/reset_data.sql	سكربت SQL لتفريغ البيانات في بيئات الاختبار.
internal/ui/components/helpers.go	دوال مساعدة مشتركة للمكونات.
internal/ui/components/badges.templ	شارات الحالة الملونة (معلق، معتمد، مرفوض...).
internal/ui/components/capsule_assistant.templ	درج المساعد كبسولة الجانبي في كل لوحات التحكم.
internal/ui/components/capsule_assistant_messages.templ	فقاعات رسائل المساعد.
internal/ui/components/capsule_assistant_overlays.templ	النوافذ فوق المساعد: المحادثات السابقة والمرفقات.
internal/ui/components/capsule_assistant_script.templ	سكربت المساعد: الإرسال والبث وأزرار التأكيد.
internal/ui/components/capsule_entities.templ	كروت السجلات والاقتراحات والملفات في رد المساعد.
internal/ui/components/capsule_markdown.templ	عرض Markdown ردود المساعد بأمان.
internal/ui/components/combobox.templ	قائمة اختيار بالبحث.
internal/ui/components/dashboard_topbar.templ	الشريط العلوي للوحة التحكم.
internal/ui/components/emptystate.templ	حالة القائمة الفاضية.
internal/ui/components/error_state.templ	حالة الخطأ داخل الصفحة.
internal/ui/components/file_preview_modal.templ	نافذة معاينة الملفات.
internal/ui/components/hero_3d_model.templ	نموذج ثلاثي الأبعاد في الصفحة الرئيسية.
internal/ui/components/icons.templ	مكتبة الأيقونات SVG.
internal/ui/components/icons_extra.templ	أيقونات إضافية ومنها واتساب.
internal/ui/components/import_preview.templ	جدول معاينة الاستيراد.
internal/ui/components/invoice_export_dropdown.templ	قائمة تصدير الفاتورة.
internal/ui/components/map_picker.templ	اختيار موقع على الخريطة.
internal/ui/components/maps.go	إعداد الخرائط.
internal/ui/components/modal.templ	النافذة المنبثقة الأساسية.
internal/ui/components/moneydisplay.templ	عرض المبالغ بالجنيه.
internal/ui/components/nav_icon.templ	أيقونة عنصر القائمة.
internal/ui/components/notifications_bell.templ	جرس الإشعارات.
internal/ui/components/page_header.templ	عنوان الصفحة ومسار التنقل.
internal/ui/components/pagination.templ	الترقيم الموحد لكل الجداول.
internal/ui/components/product_image.templ	صورة المنتج بمقاسات متعددة.
internal/ui/components/public_cta.templ	دعوات الإجراء في الصفحات العامة.
internal/ui/components/rating_stars.templ	نجوم التقييم.
internal/ui/components/skeleton.templ	هيكل التحميل.
internal/ui/components/sponsored.templ	شارة وكروت المحتوى المُمول.
internal/ui/components/statcard.templ	كارت إحصائية.
internal/ui/components/stepper.templ	خطوات المعالج.
internal/ui/components/upload_progress_modal.templ	نافذة تقدم الرفع.
internal/ui/components/user_menu.templ	قائمة الحساب.
internal/ui/imageurl/imageurl.go	بناء روابط الصور بالمقاس المطلوب.
internal/ui/layouts/base.templ	الهيكل الأساسي لكل صفحة HTML: الرأس، الخطوط، الأنماط، السكربتات.
internal/ui/layouts/assets.go	روابط الملفات الثابتة مع رقم إصدار لتجاوز الكاش.
internal/ui/layouts/context.go	بيانات المنصة المشتركة في القوالب.
internal/ui/layouts/perms.go	فحص الصلاحيات داخل القوالب.
internal/ui/layouts/seo_helpers.go	وسوم SEO للصفحات.
internal/ui/layouts/shell_for.templ	اختيار هيكل اللوحة المناسب للمستخدم.
internal/ui/layouts/sidebar.templ	القائمة الجانبية.
internal/ui/layouts/admin.templ	هيكل لوحة الإدارة.
internal/ui/layouts/vendor.templ	هيكل لوحة المورد.
internal/ui/layouts/pharmacy.templ	هيكل لوحة الصيدلية.
internal/ui/layouts/customer.templ	هيكل صفحات العميل.
internal/ui/layouts/auth_notice.templ	تنبيهات الدخول والصلاحيات.
internal/ui/layouts/public_shell_footer.templ	تذييل الصفحات العامة.
internal/ui/static/.gitkeep	ملف فارغ للحفاظ على المجلد.
internal/ui/static/robots.txt	تعليمات محركات البحث الافتراضية.
internal/ui/static/css/tokens.css	متغيرات التصميم: الألوان والمسافات والخطوط.
internal/ui/static/css/foundations.css	الأساسيات: إعادة الضبط والخطوط.
internal/ui/static/css/base.css	أنماط العناصر الأساسية.
internal/ui/static/css/layout.css	تخطيط الصفحات والشبكات.
internal/ui/static/css/components.css	أنماط المكونات المعيارية (glass-panel، data-table، tab-btn).
internal/ui/static/css/utilities.css	فئات مساعدة صغيرة.
internal/ui/static/css/nav.css	القائمة الجانبية والتنقل.
internal/ui/static/css/app.css	ملف التجميع الرئيسي.
internal/ui/static/css/admin.css	أنماط لوحة الإدارة.
internal/ui/static/css/vendor.css	أنماط لوحة المورد.
internal/ui/static/css/customer.css	أنماط لوحة الصيدلية.
internal/ui/static/css/public.css	أنماط الصفحات العامة.
internal/ui/static/css/marketing.css	أنماط الصفحة الرئيسية التسويقية.
internal/ui/static/css/wizard.css	أنماط المعالجات متعددة الخطوات.
internal/ui/static/css/invoice_printable.css	أنماط طباعة الفاتورة.
internal/ui/static/js/app.js	سكربت عام: HTMX وAlpine والتفاعلات المشتركة.
internal/ui/static/js/combobox.js	قائمة الاختيار بالبحث.
internal/ui/static/js/compare_tool.js	تفاعلات أداة المقارنة.
internal/ui/static/js/delivery-route.js	خريطة مسار المندوب.
internal/ui/static/js/hero_3d.js	النموذج ثلاثي الأبعاد.
internal/ui/static/js/import-progress.js	متابعة تقدم الاستيراد لحظيًا.
internal/ui/static/js/maps.js	الخرائط واختيار الموقع.
internal/ui/static/js/preview.js	معاينة الملفات.
internal/ui/static/js/registration.js	تفاعلات نموذج التسجيل.
internal/ui/static/js/upload-progress.js	تقدم الرفع.
internal/ui/static/js/wallet.js	تفاعلات المحفظة.
internal/ui/static/js/wizard.js	المعالجات متعددة الخطوات.
internal/ui/static/js/ads-wizard.js	معالج إنشاء الإعلان.
db/embed.go	بيضمّن ملفات الـ migrations داخل الملف التنفيذي نفسه، فالصورة المنشورة شايلة كل تغييرات قاعدة البيانات معاها.
internal/modules/ingest/assets/logo.png	شعار المنصة المستخدم كعلامة مائية على صور المنتجات المستوردة.
internal/tmpprobe/main.go	أداة فحص مؤقتة بتنفذ استعلامات قراءة فقط من متغير البيئة Q على قاعدة بيانات DSN. اتسابت بالغلط ومش جزء من التشغيل، ويفضل حذفها.
internal/ui/pages/vendor_products_add_modal.templ	نافذة إضافة منتج للمورد من الكتالوج العام.
internal/ui/static/img/doctor-capsule-social.jpg	صورة دكتور كبسولة بمقاس 1080 في 1080 للمنشورات على السوشيال ميديا (إنستجرام بيقبل JPEG بس).
internal/ui/static/img/doctor-capsule.png	شخصية دكتور كبسولة الأصلية المستخدمة في الواجهة.
internal/ui/static/img/favicon.ico	أيقونة تبويب المتصفح.
internal/ui/static/img/favicon.png	أيقونة تبويب المتصفح بصيغة PNG.
internal/ui/static/img/logo-icon.png	أيقونة الشعار.
internal/ui/static/img/logo.png	شعار دواء24.
internal/ui/static/img/muhiya-logo.png	شعار محيا، الجهة المطورة.
internal/ui/static/vendor/alpine-3.13.5.min.js	مكتبة Alpine.js للتفاعلات الصغيرة داخل الصفحات (نسخة محلية).
internal/ui/static/vendor/htmx-1.9.10.min.js	مكتبة HTMX لتحديث أجزاء الصفحة من السيرفر بدون إعادة تحميل (نسخة محلية).
